income_year,age,n_samples,est_workforce,mean,p1,p5,p10,p25,p50,p75,p90,p95,p99,at_mean,at_p1,at_p5,at_p10,at_p25,at_p50,at_p75,at_p90,at_p95,at_p99,at_effective_rate_p50
1986,72,95,143559,24327.2,300.0,2000.19,4279.26,8314.14,15712.65,26636.25,56738.05,83705.53,124126.13,17677.47,278.55,1857.18,3817.01,6836.69,12117.63,19105.62,35569.27,48598.1,66956.86,0.2288
1986,73,93,127424,21578.01,894.61,3458.68,5785.63,9440.64,14869.24,24663.91,33818.44,56944.01,139543.74,15977.1,830.65,3166.45,4965.5,7657.41,11533.56,17885.73,23258.33,35678.43,73894.78,0.2243
1986,74,80,106838,24865.23,1664.23,4472.67,5664.89,9235.76,16100.41,28934.96,54305.72,78865.32,107527.82,18010.24,1545.24,3965.65,4873.92,7508.15,12380.73,20459.97,34280.13,46323.2,59487.62,0.231
1986,75,60,96729,18534.05,236.87,4750.74,6241.67,9891.73,17244.45,24083.14,34106.73,40612.23,49527.99,14009.93,219.93,4179.34,5306.17,7986.03,13156.96,17526.52,23413.57,26854.7,31747.93,0.237
1987,16,631,911375,1849.46,3.84,67.69,199.32,432.57,1000.4,2416.65,4133.87,5708.62,9796.76,1717.22,3.57,62.85,185.07,401.64,928.87,2243.86,3758.6,4951.73,7929.94,0.0715
1987,17,1024,1591317,2585.65,30.0,200.0,397.35,810.22,1850.0,3111.51,5325.52,7731.59,15570.27,2398.49,27.86,185.7,368.94,752.29,1717.72,2860.46,4672.64,6425.46,12135.94,0.0715
1987,18,1182,1867142,4361.0,77.68,333.0,600.0,1400.0,3015.73,6000.0,9199.42,12118.95,20000.0,3958.14,72.13,309.19,557.1,1299.9,2776.32,5164.0,7494.78,9621.66,15363.0,0.0794
1987,19,1340,2228112,6394.93,100.0,536.4,1050.0,2616.44,5011.0,8608.59,13029.88,16308.12,26354.28,5451.71,92.85,498.05,974.92,2425.54,4443.51,7064.36,10285.27,12673.47,19463.74,0.1132
1987,20,1462,2413843,7784.72,200.0,1000.0,1800.0,3417.25,6482.13,10507.95,15040.7,18538.44,26702.58,6464.17,185.7,928.5,1671.3,3129.05,5515.23,8448.04,11750.15,14298.25,19672.19,0.1492
1987,21,1546,2571897,8862.09,250.0,1242.13,2100.0,4010.0,7590.35,12000.71,17000.0,20025.73,30156.15,7249.03,232.12,1153.32,1949.85,3649.78,6322.57,9535.52,13177.5,15381.74,21739.16,0.167
1987,22,1632,2677268,10421.95,200.82,1402.62,2500.0,5071.24,9350.21,14169.48,19000.0,23016.51,34115.63,8385.39,186.46,1302.33,2321.25,4487.4,7604.63,11115.47,14634.5,17466.08,24108.9,0.1867
1987,23,1918,3151088,12552.59,400.5,1612.94,3136.3,6240.0,11000.0,17000.0,23000.0,28000.0,41386.44,9937.56,371.86,1497.61,2882.24,5338.84,8806.5,13177.5,17456.2,20448.7,28460.48,0.1994
1987,24,1915,3148968,13781.43,184.6,2159.16,3827.7,7291.13,12500.0,18102.4,24100.0,28912.34,44309.58,10832.77,171.4,2004.78,3489.63,6104.59,9899.25,13980.6,18114.55,20994.74,30246.42,0.2081
1987,25,2126,3499443,16147.5,300.0,2300.0,4255.84,9000.0,14510.13,21000.0,29193.0,35103.35,52000.0,12556.45,278.55,2135.55,3865.76,7349.5,11363.63,16091.5,21162.71,24700.05,35399.0,0.2168
1987,26,2137,3445960,16510.22,302.15,2492.74,4200.0,9000.0,15000.0,22000.22,30000.0,35392.12,50065.94,12820.7,280.55,2314.51,3816.7,7349.5,11720.5,16820.16,21645.7,24872.88,34103.18,0.2186
1987,27,2120,3511053,17901.29,325.65,2400.0,5000.0,10007.54,16080.26,24000.0,32029.33,37426.06,52598.45,13834.09,302.37,2228.4,4435.5,8083.49,12507.47,18054.7,22860.25,26090.2,35799.96,0.2222
1987,28,2080,3435277,18488.63,300.0,2000.0,4792.75,10000.0,16200.86,25000.0,33000.0,40253.33,65059.73,14261.97,278.55,1857.0,4284.52,8078.0,12595.33,18653.2,23441.2,27782.32,44149.02,0.2226
1987,29,2164,3528810,19727.69,350.0,2699.22,5016.65,10243.55,17600.0,26108.08,35500.0,43491.19,68672.13,15164.62,324.98,2498.26,4447.63,8255.43,13614.6,19316.39,24937.45,29720.18,46569.33,0.2264
1987,30,2270,3671334,20555.42,400.0,2999.32,5400.0,11093.16,18150.0,27539.48,38000.0,45498.58,60310.68,15767.62,371.4,2761.9,4726.9,8874.37,14015.27,20173.08,26433.7,31043.05,40967.16,0.2278
1987,31,2295,3726195,20595.91,200.0,2680.39,5800.0,10927.99,18062.22,28000.0,38452.94,45031.25,69960.77,15797.12,185.7,2481.72,5018.3,8754.04,13951.33,20448.7,26704.78,30729.94,47432.72,0.2276
1987,32,2100,3284600,21401.41,208.34,2300.13,4719.08,10010.27,18125.0,28513.2,39511.27,50100.0,89460.85,16383.93,193.44,2135.67,4230.85,8085.48,13997.06,20755.85,27338.2,34126.0,60497.77,0.2277
1987,33,2093,3296208,21867.63,282.61,2500.0,5034.24,11000.0,19025.36,29258.53,40150.45,50063.37,83098.89,16723.57,262.4,2321.25,4460.44,8806.5,14652.97,21201.93,27720.74,34101.46,56235.26,0.2298
1987,34,2110,3295130,22160.67,447.76,2706.41,5104.58,10600.0,19535.84,30025.0,40318.83,50172.77,87499.23,16937.05,415.75,2504.58,4511.69,8515.1,15024.86,21660.66,27821.52,34174.76,59183.48,0.2309
1987,35,2132,3347918,23446.17,332.52,2936.61,5600.0,11006.6,20276.8,30644.16,42885.91,52657.84,95637.95,17723.23,308.74,2706.81,4872.6,8811.31,15564.65,22031.23,29357.92,35839.75,64636.43,0.2324
1987,36,2035,3164111,24209.65,369.97,3000.0,5071.63,11000.0,20633.86,32063.22,46535.18,57577.23,99056.55,18180.18,343.52,2762.5,4487.68,8806.5,15824.77,22880.54,31737.57,39135.74,66926.89,0.2331
1987,37,1991,3031149,23827.47,245.88,2696.46,5038.98,12000.0,20800.72,31224.21,44753.55,56244.77,87803.24,17951.44,228.3,2495.84,4463.9,9535.0,15946.32,22378.39,30543.88,38243.0,59387.17,0.2334
1987,38,1906,3056575,24605.45,207.08,3029.61,5500.99,11397.68,20374.79,32300.0,45352.33,57805.81,101801.54,18417.06,192.27,2788.51,4800.47,9096.21,15636.03,23022.25,30945.06,39288.89,68766.03,0.2326
1987,39,1892,2868435,25332.65,750.81,3000.0,5305.16,11811.52,21047.84,33879.26,47970.69,61114.4,101243.41,18852.29,697.13,2762.5,4657.81,9397.69,16126.35,23967.44,32699.36,41505.65,68392.08,0.2338
1987,40,2131,3239957,27141.18,269.06,2960.63,5746.83,12951.52,23150.81,35101.36,50474.85,68106.61,102243.77,19934.7,249.82,2727.91,4979.57,10228.18,17546.46,24698.86,34377.15,46190.43,69062.33,0.2421
1987,41,1909,2895361,26304.0,400.36,3198.09,5960.95,12912.54,22588.01,35251.29,50010.75,60429.31,101780.53,19433.64,371.73,2936.52,5135.55,10199.79,17209.62,24788.6,34066.2,41046.64,68751.96,0.2381
1987,42,1571,2390616,26813.49,249.78,3596.51,6097.44,12266.16,22747.7,34668.22,50883.04,63958.18,102644.06,19738.57,231.92,3286.53,5234.99,9728.9,17305.2,24439.63,34650.64,43410.98,69330.52,0.2393
1987,43,1559,2382298,25762.69,348.19,3150.0,5742.87,12000.0,21065.79,34100.0,50004.12,63222.69,100178.69,19109.67,323.29,2894.28,4976.68,9535.0,16139.43,24099.55,34061.76,42918.2,67678.72,0.2339
1987,44,1535,2281329,26044.36,287.96,3240.16,6000.0,12000.0,22035.97,35083.68,50173.92,62131.35,100281.14,19278.25,267.37,2973.48,5164.0,9535.0,16846.2,24688.28,34175.53,42187.0,67747.36,0.2355
1987,45,1537,2412187,27558.09,407.98,2933.59,5956.82,12066.62,23000.0,36483.66,54042.62,68028.6,102746.98,20184.22,378.81,2704.16,5132.54,9583.53,17456.2,25526.17,36767.56,46138.16,69399.48,0.241
1987,46,1387,2147397,27602.73,515.68,4180.16,7036.4,12977.59,22491.46,35417.33,51002.56,66709.51,107075.72,20210.93,478.81,3799.27,5919.02,10247.17,17151.84,24887.97,34730.72,45254.37,72299.73,0.2374
1987,47,1255,1961808,25834.1,303.0,2976.9,5964.41,12000.0,22501.82,34004.86,48274.31,60792.58,100409.96,19152.41,281.34,2742.21,5138.07,9535.0,17158.04,24042.61,32902.79,41290.03,67833.67,0.2375
1987,48,1260,1972160,26464.24,600.0,3663.34,7000.0,12726.58,22004.06,34990.42,50216.61,63306.56,102746.59,19529.55,557.1,3345.24,5892.5,10064.31,16822.96,24632.47,34204.13,42974.4,69399.22,0.2355
1987,49,1183,1840000,27551.44,567.03,3000.0,6000.0,12376.21,22999.58,36687.61,52903.69,66947.24,100009.08,20180.24,526.49,2762.5,5164.0,9809.07,17455.95,25648.23,36004.47,45413.65,67565.08,0.241
1987,50,1181,1832621,26553.83,599.3,3321.16,6000.0,11212.36,21263.76,35250.0,50755.62,66553.43,101796.88,19583.17,556.45,3044.64,5164.0,8961.2,16283.65,24787.83,34565.27,45149.8,68762.91,0.2342
1987,51,1076,1635814,27012.88,490.77,4450.22,6592.14,12585.22,22206.57,35000.0,50100.66,67747.26,108141.63,19857.91,455.68,4034.99,5595.37,9961.33,16970.49,24638.2,34126.44,45949.66,73013.89,0.2358
1987,52,1132,1770247,26809.43,300.0,3249.3,6044.79,12311.83,23000.0,35093.68,50366.04,68115.46,104231.92,19736.14,278.55,2981.51,5196.63,9762.17,17456.2,24694.27,34304.25,46196.36,70394.39,0.241
1987,53,993,1535525,26331.85,766.18,3954.3,6050.0,11428.45,21200.0,33961.93,50202.57,69437.1,102958.68,19450.31,711.4,3600.85,5200.43,9118.63,16237.2,24016.92,34194.72,47081.86,69541.32,0.2341
1987,54,964,1488736,27095.94,230.73,3259.89,5831.67,12000.0,22000.0,35789.14,53140.49,68750.06,105673.43,19907.62,214.23,2990.81,5041.37,9535.0,16820.0,25110.5,36163.13,46621.54,71360.2,0.2355
1987,55,910,1405458,24869.69,75.31,2500.0,5417.0,10902.85,19634.61,34104.62,50032.22,60250.0,103340.11,18575.21,69.93,2321.25,4739.28,8735.73,15096.81,24102.32,34080.59,40926.5,69796.87,0.2311
1987,56,958,1505677,26038.46,925.83,3230.22,6000.0,12000.0,21730.8,34772.86,51000.62,63000.0,101418.96,19274.72,859.63,2964.75,5164.0,9535.0,16623.89,24502.26,34729.42,42769.0,68509.7,0.235
1987,57,883,1317453,25868.76,524.47,3066.12,5300.0,11000.0,21088.52,35500.33,48394.66,65812.73,104491.93,19173.15,486.97,2820.59,4654.05,8806.5,16155.99,24937.65,32983.42,44653.53,70568.59,0.2339
1987,58,907,1431994,26540.66,360.97,2799.61,5616.07,11312.22,20817.0,33654.54,51645.27,69350.2,109516.17,19575.29,335.16,2586.46,4884.31,9033.95,15958.18,23832.94,35161.33,47023.63,73934.83,0.2334
1987,59,841,1315326,25816.0,121.16,2386.3,5323.11,11587.84,21000.0,33014.13,50422.59,67857.07,92031.58,19141.58,112.5,2215.68,4670.89,9234.74,16091.5,23449.66,34342.14,46023.24,62220.16,0.2337
1987,60,802,1241861,27018.99,1200.0,4552.13,7017.29,12454.26,21150.21,34705.9,49508.58,65335.9,110902.94,19861.57,1114.2,4109.23,5905.1,9865.93,16200.93,24462.18,33729.75,44334.05,74863.97,0.234
1987,61,680,1063346,25159.07,188.52,3831.16,6000.0,11199.59,19842.8,32040.61,49174.56,64896.97,108531.83,18748.4,175.04,3492.67,5164.0,8951.9,15248.48,22867.01,33505.96,44039.97,73275.33,0.2315
1987,62,559,891455,25369.11,906.94,3994.61,5500.0,11000.0,18919.17,33604.46,49149.94,68753.79,109198.13,18874.11,842.09,3636.26,4799.75,8806.5,14575.62,23802.97,33489.46,46624.04,73721.75,0.2296
1987,63,517,796297,25607.03,83.71,4384.97,6891.71,10993.22,19179.11,33237.93,52598.17,69260.83,109906.44,19016.51,77.72,3979.2,5813.61,8801.56,14764.98,23583.6,35799.77,46963.76,74196.31,0.2302
1987,64,433,654203,26313.46,2406.37,4197.02,6735.86,10908.95,19500.0,31413.42,60153.01,80000.0,115522.97,19439.31,2234.31,3814.08,5700.07,8740.17,14998.75,22491.63,40861.52,54159.0,77959.39,0.2308
1987,65,348,539536,23678.84,1772.28,5456.21,7020.16,10323.15,16999.19,28530.6,50377.82,75078.79,104727.69,17862.49,1645.56,4767.85,5907.19,8313.41,13176.91,20766.26,34312.14,50861.79,70726.55,0.2249
1987,66,308,478353,24437.47,2943.17,4875.39,6492.22,11199.02,18263.89,30202.55,48623.65,70788.13,102376.67,18316.53,2712.57,4344.72,5522.58,8951.49,14098.24,21766.93,33136.85,47987.05,69151.37,0.2281
1987,67,242,360109,21457.49,2000.0,4907.85,6629.76,10155.59,16422.1,26289.05,39155.87,58166.95,83197.9,16424.78,1857.0,4368.37,5622.78,8191.35,12756.5,19424.7,27125.49,39530.86,56301.59,0.2232
1987,68,201,304896,26937.48,3677.44,5326.53,7055.16,10580.21,17246.29,29015.82,52343.45,86765.36,148803.11,19812.78,3357.63,4673.38,5932.68,8500.68,13356.92,21056.67,35629.11,58691.79,100257.08,0.2255
1987,69,180,257488,21340.61,206.52,3183.24,5617.6,9873.12,14540.53,23189.57,40843.3,66493.55,124674.24,16339.63,191.75,2923.48,4885.42,7985.57,11385.78,17569.66,28135.42,45109.68,84090.74,0.217
1987,70,144,224152,21870.91,146.97,4202.92,6344.68,10900.08,15665.24,25509.29,45844.7,58762.19,96795.81,16725.96,136.46,3819.27,5415.1,8733.71,12205.13,18958.01,31274.95,39929.67,65412.19,0.2209
1987,71,120,178896,25632.81,3571.52,4980.13,6625.31,11491.72,18911.09,30978.8,50040.06,72564.76,113400.45,19031.94,3264.58,4421.02,5619.54,9164.72,14569.73,22231.51,34085.84,49177.39,76537.3,0.2296
1987,72,115,178733,22849.8,2923.0,5125.05,7395.49,10644.75,16731.88,27555.11,43611.1,68185.48,76133.33,17366.31,2694.86,4526.6,6180.61,8547.7,12982.17,20182.43,29791.94,46243.27,51568.33,0.2241
1987,73,90,131476,23683.56,2660.42,3990.57,5860.0,10409.06,17070.79,29733.53,44611.05,55181.71,112155.08,17865.31,2464.18,3632.72,5062.01,8376.0,13229.07,21486.22,30448.4,37530.75,75702.9,0.225
1987,74,76,109694,26177.05,3422.38,4724.1,6276.7,10226.23,18658.71,28897.89,53843.12,66389.08,121251.18,19357.66,3133.56,4234.51,5365.58,8242.81,14385.87,20986.09,36633.89,45039.68,81797.29,0.229
1987,75,74,115584,24807.82,1563.0,3470.26,5295.14,9249.59,15798.91,28566.56,47045.26,68127.96,94641.68,18538.18,1451.25,3175.62,4650.51,7531.33,12302.51,20787.79,32079.32,46204.73,63968.93,0.2213
1988,16,578,926492,1975.44,21.3,75.0,181.35,504.72,1300.0,2430.0,4193.37,5761.48,12514.66,1827.08,19.7,69.37,167.73,466.82,1202.37,2247.51,3818.78,5069.0,9964.38,0.0751
1988,17,935,1458468,2943.4,7.88,184.13,450.0,1000.0,2000.0,3796.0,5547.73,7621.47,20504.31,2722.35,7.29,170.3,416.2,924.9,1849.8,3471.12,4914.05,6417.3,15756.07,0.0751
1988,18,1180,1968238,4688.27,21.46,321.12,689.85,1609.95,3177.25,5586.08,9080.0,13216.17,27423.38,4251.77,19.85,297.0,638.04,1489.04,2929.78,4941.85,7474.59,10472.9,20261.67,0.0779
1988,19,1240,2206660,6453.1,200.0,639.84,1350.54,2900.0,5104.08,8823.94,12545.13,15465.19,23470.69,5570.35,184.98,591.79,1249.11,2682.21,4592.45,7288.97,9986.46,12103.22,17906.4,0.1002
1988,20,1314,2319294,8493.4,97.44,777.51,1500.0,3858.34,6861.04,12000.0,16706.91,20143.46,27130.42,7049.37,90.12,719.12,1387.35,3525.66,5866.07,9591.3,13003.34,15494.49,20087.39,0.145
1988,21,1342,2362501,9598.15,251.54,1215.07,2000.0,4298.57,8007.23,13006.77,18012.08,21936.42,30438.05,7850.2,232.65,1123.82,1849.8,3910.82,6696.94,10321.11,13949.46,16794.21,22055.1,0.1636
1988,22,1504,2689662,11392.14,259.2,1485.36,2698.26,5600.0,10059.69,15225.29,21000.0,25000.0,37086.81,9150.66,239.73,1373.81,2495.62,4951.94,8184.77,11929.31,16115.4,18820.0,26010.44,0.1864
1988,23,1607,2926732,12955.23,391.39,1996.21,3061.33,6500.0,11015.97,17000.0,24050.0,27510.42,48234.23,10283.75,362.0,1846.29,2828.36,5604.35,8877.98,13215.8,18254.85,20313.45,32884.93,0.1941
1988,24,1831,3262136,14859.23,256.19,2000.0,3962.71,8000.0,13500.0,20000.0,26000.0,32001.54,44675.39,11663.96,236.95,1849.8,3616.97,6691.7,10678.65,15390.5,19414.9,22985.22,30524.89,0.209
1988,25,1832,3395639,16797.64,300.0,2300.93,4800.0,9095.0,15200.0,22688.62,30050.23,35149.76,47527.84,13069.11,277.47,2128.13,4349.52,7485.47,11910.98,17339.48,21824.38,24858.09,32411.65,0.2164
1988,26,1904,3427823,17613.81,387.78,2600.0,4824.28,10000.0,15670.15,23038.91,31199.76,36600.0,55210.77,13660.75,358.66,2404.74,4370.76,8141.5,12251.79,17593.41,22508.24,25720.84,37559.22,0.2181
1988,27,1943,3480928,19326.69,377.49,2699.84,5000.0,10012.63,17053.87,25322.87,34202.99,42092.91,66310.64,14902.42,349.14,2497.08,4517.0,8150.66,13254.85,19012.08,24294.86,28988.57,44996.13,0.2228
1988,28,2048,3532126,19442.51,415.93,2900.66,5200.0,10109.11,17677.3,25125.02,35530.56,41561.33,67958.57,14986.38,384.69,2682.82,4661.98,8220.59,13706.77,18894.37,25084.63,28672.34,46100.24,0.2246
1988,29,1969,3483009,20534.28,327.18,2803.04,5151.66,10803.46,18421.25,27697.54,37026.29,44784.29,67079.77,15777.8,302.61,2592.53,4626.94,8723.93,14246.06,20424.77,25974.44,30589.67,45511.45,0.2267
1988,30,2058,3576603,21351.96,379.43,2600.0,5000.0,10640.37,18578.59,28290.3,39003.1,50000.0,74727.46,16370.54,350.93,2404.74,4517.0,8605.7,14360.12,20777.4,27150.44,34068.0,50635.4,0.2271
1988,31,2074,3618650,21356.2,757.09,3088.57,5129.92,11395.08,19713.66,28074.34,40030.69,47922.32,65278.05,16373.61,700.23,2852.19,4611.18,9152.79,15182.93,20648.92,27761.76,32675.95,44304.29,0.2298
1988,32,2155,3694667,22619.68,290.65,2500.0,5150.0,11600.0,20000.0,30153.5,42027.32,50500.0,81794.84,17289.51,268.82,2312.25,4625.73,9301.34,15390.5,21885.82,28949.55,34403.0,55370.54,0.2305
1988,33,1966,3296575,23219.69,284.61,3084.95,5933.54,12000.81,20100.0,30112.83,42404.86,51495.02,95177.71,17724.45,263.24,2849.02,5193.72,9591.89,15462.99,21861.62,29174.15,35069.66,64337.07,0.2307
1988,34,1990,3448222,22821.95,618.81,3200.0,5894.55,11568.2,20088.0,30491.03,42134.03,50253.67,75326.02,17436.13,572.34,2949.68,5165.46,9278.29,15454.29,22086.61,29013.03,34237.96,51036.43,0.2307
1988,35,2036,3438373,23795.89,200.0,2200.0,4857.49,11388.62,20003.27,32000.0,44047.83,53288.43,101097.41,18103.67,184.98,2034.78,4399.82,9148.11,15392.87,22984.3,30151.55,36271.25,68303.26,0.2305
1988,36,2039,3477163,25472.98,328.82,3039.77,6000.0,11694.07,22000.0,33261.48,46842.07,60396.78,100082.59,19101.38,304.13,2809.49,5241.9,9369.53,16840.3,23734.75,31952.19,41033.84,67623.34,0.2345
1988,37,1819,3028279,25163.56,514.05,2932.78,5026.08,11500.0,21575.99,33153.54,48056.49,62054.3,100074.52,18917.3,475.44,2712.53,4535.91,9228.85,16532.94,23670.54,32765.85,42144.38,67617.93,0.2337
1988,38,1797,3031383,24850.12,337.18,2595.67,5050.31,11076.86,21678.64,33074.09,45407.08,58726.74,100196.77,18730.84,311.86,2400.74,4553.47,8922.12,16607.35,23623.28,30990.74,39914.92,67699.84,0.2339
1988,39,1835,3082967,26183.96,519.06,3091.94,6069.21,12593.99,22365.06,35000.0,50034.18,61109.52,99999.0,19524.34,480.08,2855.14,5292.07,10021.88,17104.93,24769.0,34090.9,41511.38,67567.33,0.2352
1988,40,1825,3020163,26653.32,243.33,3149.76,5832.01,12557.36,23026.5,35075.0,50211.94,62985.42,102009.82,19803.56,225.06,2905.73,5120.12,9995.33,17584.41,24813.62,34210.0,42768.23,68914.58,0.2363
1988,41,1823,2981400,28435.29,500.0,3247.06,6500.0,13269.74,24384.88,37000.62,54593.11,70976.97,103999.0,20863.65,462.45,2990.85,5604.35,10511.73,18454.07,25959.17,37145.38,48122.57,70247.33,0.2432
1988,42,1812,3051285,28384.42,500.06,3952.1,6580.17,13454.24,24790.11,37761.75,52167.49,66055.5,101629.29,20833.39,462.51,3607.69,5662.47,10645.48,18695.14,26411.97,35520.22,44825.18,68659.62,0.2459
1988,43,1439,2408724,27996.75,326.42,3190.93,6210.52,13000.0,23262.71,36390.06,52287.31,72442.22,103074.2,20602.77,301.91,2941.74,5394.51,10316.2,17755.64,25595.95,35600.5,49104.29,69627.71,0.2367
1988,44,1370,2322014,28260.44,500.0,3471.7,6000.0,13000.0,24000.0,37053.32,52003.22,73943.94,104742.65,20759.64,462.45,3187.39,5241.9,10316.2,18225.1,25990.52,35410.16,50110.44,70745.58,0.2406
1988,45,1379,2310076,27479.84,841.48,4030.1,6780.58,12096.08,23344.15,36400.0,51000.0,66394.5,101528.96,20295.26,778.28,3675.93,5807.74,9660.95,17814.67,25601.86,34738.0,45052.32,68592.4,0.2369
1988,46,1426,2471352,27188.11,994.33,3000.0,6000.0,12500.0,22644.23,36178.28,51034.16,64672.58,100795.37,20121.71,919.66,2774.7,5241.9,9953.75,17307.3,25469.96,34760.89,43898.63,68100.9,0.2357
1988,47,1228,2162409,28864.54,704.32,4048.67,7000.0,13011.78,23351.45,37070.52,53440.39,73173.01,114987.86,21119.01,651.43,3692.18,5966.8,10324.74,17819.97,26000.75,36373.06,49593.92,77609.87,0.2369
1988,48,1135,1956304,27748.05,48.55,3000.0,6357.59,13015.21,23423.53,35963.21,51500.0,68421.27,105015.34,20454.81,44.9,2774.7,5501.12,10327.23,17872.22,25342.01,35073.0,46410.25,70928.28,0.237
1988,49,1136,1984104,26550.13,483.28,3388.85,6000.0,12117.57,22189.71,35276.55,51497.87,65197.01,100098.27,19742.17,446.99,3114.9,5241.9,9676.53,16977.82,24933.52,35071.57,44250.0,67633.84,0.2349
1988,50,1131,1951672,28464.85,493.48,3717.25,6337.53,13051.11,23200.0,36994.83,55152.41,70511.77,103283.49,20881.24,456.42,3402.22,5486.58,10353.25,17710.18,25955.72,37520.11,47810.89,69767.94,0.2366
1988,51,1060,1775984,27340.57,411.49,3000.0,6002.73,12442.95,21613.38,35229.75,54206.47,74022.68,103667.97,20212.41,380.59,2774.7,5243.88,9912.39,16560.04,24905.68,36886.33,50163.2,70025.54,0.2338
1988,52,959,1615360,26121.62,342.87,3000.0,5898.62,12000.0,20803.89,33272.1,52000.0,66783.38,103480.48,19487.25,317.12,2774.7,5168.41,9591.3,15973.24,23741.07,35408.0,45312.86,69899.92,0.2322
1988,53,992,1736999,29178.67,257.24,3007.87,6000.0,13000.0,24419.0,37553.04,54983.39,75726.98,104851.45,21305.89,237.92,2781.59,5241.9,10316.2,18474.36,26287.8,37406.87,51305.08,70818.47,0.2434
1988,54,876,1507330,27970.82,189.26,4032.46,6899.06,12474.33,22375.19,36500.0,54711.96,75006.77,101972.42,20587.34,175.05,3678.0,5893.63,9935.14,17112.28,25661.35,37225.01,50822.54,68889.52,0.2352
1988,55,860,1435487,27528.72,564.0,3317.38,5791.84,11607.68,22139.64,36259.08,55117.73,71813.18,103323.37,20324.34,521.64,3052.38,5091.0,9306.91,16941.53,25518.03,37496.88,48682.83,69794.66,0.2348
1988,56,891,1518530,27035.17,437.55,2955.17,5835.41,12664.42,21557.1,34806.89,49779.27,72217.36,112501.29,20030.72,404.69,2733.24,5122.59,10072.94,16519.24,24654.12,33920.11,48953.63,75943.86,0.2337
1988,57,801,1337025,27735.91,456.22,2846.45,6254.0,12417.1,22022.08,35727.68,51316.76,70834.34,109890.49,20447.59,421.96,2632.68,5426.02,9893.66,16856.31,25201.9,34950.23,48027.01,74194.63,0.2346
1988,58,804,1369424,27123.34,565.11,3998.5,5800.0,12000.0,22776.92,35300.9,51532.84,65869.71,108366.56,20083.17,522.67,3648.29,5096.92,9591.3,17403.49,24948.01,35095.0,44700.71,73173.6,0.2359
1988,59,793,1352809,27634.07,1140.85,3717.64,5786.95,12000.0,22008.68,35650.21,55073.63,75177.44,108076.2,20387.01,1055.17,3402.56,5087.46,9591.3,16846.59,25155.81,37467.33,50936.88,72979.05,0.2345
1988,60,760,1244908,26469.2,755.58,4218.0,6232.03,12028.73,20334.4,33020.71,50300.98,71085.59,110731.12,19694.03,698.84,3840.33,5410.1,9612.13,15632.91,23591.52,34269.66,48195.35,74757.85,0.2312
1988,61,710,1182969,27355.26,1450.91,4168.53,6122.92,12425.9,21552.21,34796.06,51919.1,74543.81,107791.46,20221.14,1341.95,3797.05,5331.0,9900.03,16515.7,24647.68,35353.8,50512.35,72788.28,0.2337
1988,62,550,908008,26229.62,801.57,3501.3,5935.51,11471.76,20202.57,32000.0,46917.15,70480.55,156539.22,19551.5,741.37,3213.29,5195.15,9208.38,15537.34,22984.3,32002.49,47789.97,105449.28,0.2309
1988,63,438,710000,26041.4,229.75,3500.0,6879.75,10632.54,19689.6,32415.75,51434.38,72554.02,114820.12,19439.53,212.5,3212.15,5879.63,8600.03,15165.49,23231.63,35029.03,49179.19,77497.48,0.2298
1988,64,422,692371,25771.34,2690.38,4899.54,7137.74,11554.92,19968.76,31898.75,47299.12,60578.42,103013.02,19278.87,2488.33,4436.61,6066.65,9268.66,15367.85,22924.07,32258.41,41155.54,69586.72,0.2304
1988,65,349,588351,26856.37,2479.95,5476.83,7402.33,12483.62,19162.0,31090.7,58110.64,81204.31,105583.39,19924.35,2293.71,4862.65,6258.45,9941.88,14783.03,22443.36,39502.13,54974.89,71308.87,0.2285
1988,66,280,497281,23881.95,1170.14,4710.38,6524.52,10884.57,18480.91,28952.08,42718.05,70348.03,108686.1,18154.87,1082.26,4271.11,5622.12,8782.72,14289.31,21171.09,29360.47,47701.18,73387.69,0.2268
1988,67,233,393712,25360.12,2929.55,5485.11,7470.09,11712.02,16543.01,28055.62,51049.71,87638.83,117890.63,19034.24,2709.54,4868.66,6307.57,9382.54,12884.53,20637.79,34771.31,59286.02,79554.72,0.2211
1988,68,210,315707,22350.63,3199.71,5846.76,6920.57,10549.5,17456.34,28224.8,39589.5,59057.33,93711.17,17094.47,2949.43,5130.82,5909.22,8539.83,13546.6,20738.43,27499.29,40136.41,63354.48,0.224
1988,69,188,311368,22570.51,145.62,5862.62,7441.13,10720.58,16293.8,26620.55,39209.23,69097.29,104503.41,17253.86,134.68,5142.31,6286.58,8663.85,12703.88,19784.07,27273.07,46863.18,70585.28,0.2203
1988,70,151,237333,23837.85,1265.67,5219.84,7095.98,11458.51,18386.84,28758.08,44170.34,57598.3,101545.13,18128.64,1170.62,4676.36,6036.38,9198.77,14221.12,21055.68,30224.44,39158.86,68603.24,0.2266
1988,71,124,198191,24542.21,2786.44,4942.77,5750.61,9600.91,17820.97,31770.0,49906.22,56741.8,110975.42,18547.66,2577.18,4474.43,5061.12,7852.2,13810.92,22847.47,34005.17,38585.01,74921.53,0.225
1988,72,104,173070,22736.99,501.02,4555.67,7391.12,11606.12,18049.67,28815.27,39123.72,46247.72,101464.93,17374.54,463.39,4135.76,6250.32,9305.78,13976.71,21089.7,27222.2,31553.97,68549.5,0.2257
